,dc_p,s_ir,h_ir,m_t
17613,0.0,0.0,-1.0,5.7
17614,0.0,0.0,-1.0,5.8
17615,0.0,0.0,-1.0,5.7
17616,0.0,0.0,-1.0,5.7
17617,0.0,0.0,-1.0,5.6
17618,0.0,0.0,-1.0,5.5
17619,0.0,0.0,-1.0,5.6
17620,0.0,0.0,-1.0,5.5
17621,0.0,0.0,-1.0,5.5
17622,0.0,0.0,-1.0,5.6
17623,0.0,0.0,-1.0,5.5
17624,0.0,0.0,-1.0,5.5
17625,0.0,0.0,-1.0,5.4
17626,0.0,0.0,-1.0,5.4
17627,0.0,0.0,-1.0,5.3
17628,0.0,0.0,-1.0,5.4
17629,0.0,0.0,-1.0,5.2
17630,0.0,0.0,-1.0,5.4
17631,0.0,0.0,-1.0,5.2
17632,0.0,0.0,-1.0,5.1
17633,0.0,0.0,-1.0,5.2
17634,0.0,0.0,-1.0,5.2
17635,0.0,0.0,-1.0,5.2
17636,0.0,0.0,-1.0,5.1
17637,0.0,0.0,-1.0,5.0
17638,0.0,0.0,-1.0,5.0
17639,0.0,0.0,-1.0,5.1
17640,0.0,0.0,-1.0,4.9
17641,0.0,0.0,-1.0,4.9
17642,0.0,0.0,-1.0,4.7
17643,0.0,0.0,-1.0,4.8
17644,0.0,0.0,-1.0,4.6
17645,0.0,0.0,-1.0,4.5
17646,0.0,0.0,-1.0,4.5
17647,0.0,0.0,-1.0,4.3
17648,0.0,0.0,-1.0,4.2
17649,0.0,0.0,-1.0,4.1
17650,0.0,0.0,-1.0,4.1
17651,0.0,0.0,-1.0,3.9
17652,0.0,0.0,-1.0,4.1
17653,0.0,0.0,-1.0,3.9
17654,0.0,0.0,-1.0,3.8
17655,0.0,0.0,-1.0,3.9
17656,0.0,0.0,-1.0,3.7
17657,0.0,0.0,-1.0,3.9
17658,0.0,0.0,-1.0,3.8
17659,0.0,0.0,-1.0,3.9
17660,0.0,0.0,-1.0,3.7
17661,0.0,0.0,-1.0,3.7
17662,0.0,0.0,-1.0,3.6
17663,0.0,0.0,-1.0,3.7
17664,0.0,0.0,-1.0,3.6
17665,0.0,0.0,-1.0,3.4
17666,0.0,0.0,-1.0,3.7
17667,0.0,0.0,-1.0,3.6
17668,0.0,0.0,-1.0,3.6
17669,0.0,0.0,-1.0,3.8
17670,0.0,0.0,-1.0,3.6
17671,0.0,0.0,-1.0,3.6
17672,0.0,0.0,-1.0,3.7
17673,0.0,0.0,-1.0,3.7
17674,0.0,0.0,-1.0,3.6
17675,0.0,0.0,-1.0,3.6
17676,0.0,0.0,-1.0,3.5
17677,0.0,0.0,-1.0,3.4
17678,0.0,0.0,-1.0,3.3
17679,0.0,0.0,-1.0,3.3
17680,0.0,0.0,-1.0,3.3
17681,0.0,0.0,-1.0,3.4
17682,0.0,0.0,-1.0,3.3
17683,0.0,0.0,-1.0,3.2
17684,0.0,0.0,-1.0,3.1
17685,0.0,0.0,-1.0,3.0
17686,0.0,0.0,-1.0,3.1
17687,0.0,0.0,-1.0,3.2
17688,0.0,0.0,-1.0,2.9
17689,0.0,0.0,-1.0,3.0
17690,0.0,0.0,-1.0,3.0
17691,0.0,0.0,-1.0,2.9
17692,0.0,0.0,-1.0,2.8
17693,0.0,0.0,-1.0,2.8
17694,0.0,0.0,-1.0,2.7
17695,0.0,0.0,-1.0,2.9
17696,0.0,0.0,-1.0,2.7
17697,0.0,0.0,-1.0,2.8
17698,0.0,0.0,-1.0,2.7
17699,0.0,0.0,-1.0,2.7
17700,0.0,0.0,-1.0,2.8
17701,0.0,0.0,-1.0,2.7
17702,0.0,0.0,-1.0,2.6
17703,0.0,0.0,-1.0,2.6
17704,0.0,0.0,-1.0,2.7
17705,0.0,0.0,-1.0,2.5
17706,0.0,0.0,-1.0,2.7
17707,0.0,0.0,-1.0,2.7
17708,0.0,0.0,-1.0,2.6
17709,0.0,0.0,-1.0,2.7
17710,0.0,0.0,-1.0,2.7
17711,0.0,0.0,-1.0,2.8
17712,0.0,0.0,-1.0,2.8
17713,0.0,0.0,-1.0,2.8
17714,0.0,0.0,-1.0,2.8
17715,0.0,0.0,-1.0,3.0
17716,0.0,0.0,-1.0,3.0
17717,0.0,0.0,-1.0,3.1
17718,0.0,0.0,-1.0,3.1
17719,0.0,0.0,-1.0,3.2
17720,0.0,0.0,-1.0,3.2
17721,0.0,0.0,-1.0,3.2
17722,0.0,0.0,-1.0,3.2
17723,0.0,0.0,-1.0,3.2
17724,0.0,0.0,-1.0,3.0
17725,0.0,0.0,-1.0,3.1
17726,0.0,0.0,-1.0,3.1
17727,0.0,0.0,-1.0,2.9
17728,0.0,0.0,-1.0,2.8
17729,0.0,0.0,-1.0,2.7
17730,0.0,0.0,-1.0,2.8
17731,0.0,0.0,-1.0,2.8
17732,0.0,0.0,-1.0,2.5
17733,0.0,0.0,-1.0,2.5
17734,0.0,0.0,-1.0,2.5
17735,0.0,0.0,-1.0,2.3
17736,0.0,0.0,-1.0,2.2
17737,0.0,0.0,-1.0,2.2
17738,0.0,0.0,-1.0,2.2
17739,0.0,0.0,-1.0,2.2
17740,0.0,0.0,-1.0,2.2
17741,0.0,0.0,-1.0,2.3
17742,0.0,0.0,-1.0,2.3
17743,0.0,0.0,-1.0,2.3
17744,0.0,0.0,-1.0,2.3
17745,0.0,0.0,-1.0,2.4
17746,0.0,0.0,-1.0,2.4
17747,0.0,0.0,-1.0,2.4
17748,0.0,0.0,-1.0,2.1
17749,0.0,0.0,-1.0,2.3
17750,0.0,0.0,-1.0,2.1
17751,0.0,0.0,-1.0,2.2
17752,0.0,0.0,-1.0,2.2
17753,0.0,0.0,-1.0,2.1
17754,0.0,0.0,-1.0,2.2
17755,0.0,0.0,-1.0,2.1
17756,0.0,0.0,-1.0,2.1
17757,0.0,0.0,-1.0,2.1
17758,0.0,0.0,-1.0,2.0
17759,0.0,0.0,-1.0,2.2
17760,0.0,0.0,-1.0,2.2
17761,0.0,0.0,-1.0,2.0
17762,0.0,0.0,-1.0,2.1
17763,0.0,0.0,-1.0,2.1
17764,0.0,0.0,-1.0,2.1
17765,0.0,0.0,-1.0,2.1
17766,0.0,0.0,-1.0,2.0
17767,0.0,0.0,-1.0,2.0
17768,0.0,0.0,-1.0,2.0
17769,0.0,0.0,-1.0,2.0
17770,0.0,0.0,-1.0,2.1
17771,0.0,0.0,-1.0,2.1
17772,0.0,0.0,-1.0,2.1
17773,0.0,0.0,-1.0,2.2
17774,0.0,0.0,-1.0,2.2
17775,0.0,0.0,-1.0,2.3
17776,0.0,0.0,-1.0,2.3
17777,0.0,0.0,-1.0,2.4
17778,0.0,0.0,-1.0,2.3
17779,0.0,0.0,-1.0,2.3
17780,0.0,0.0,-1.0,2.3
17781,0.0,0.0,-1.0,2.2
17782,0.0,0.0,-1.0,2.3
17783,0.0,0.0,-1.0,2.3
17784,0.0,0.0,-1.0,2.3
17785,0.0,0.0,-1.0,2.5
17786,0.0,0.0,-1.0,2.5
17787,0.0,0.0,-1.0,2.5
17788,0.0,0.0,-1.0,2.4
17789,0.0,0.0,-1.0,2.4
17790,0.0,0.0,-1.0,2.3
17791,0.0,0.0,-1.0,2.4
17792,0.0,0.0,-1.0,2.3
17793,0.0,0.0,-1.0,2.3
17794,0.0,0.0,-1.0,2.4
17795,0.0,0.0,-1.0,2.3
17796,0.0,0.0,-1.0,2.4
17797,0.0,0.0,-1.0,2.5
17798,0.0,0.0,-1.0,2.5
17799,0.0,0.0,-1.0,2.4
17800,0.0,0.0,-1.0,2.4
17801,0.0,0.0,-1.0,2.5
17802,0.0,0.0,-1.0,2.4
17803,0.0,0.0,-1.0,2.4
17804,0.0,0.0,-1.0,2.4
17805,0.0,0.0,-1.0,2.4
17806,0.0,0.0,-1.0,2.3
17807,0.0,0.0,-1.0,2.4
17808,0.0,0.0,-1.0,2.3
17809,0.0,0.0,-1.0,2.3
17810,0.0,0.0,-1.0,2.2
17811,0.0,0.0,-1.0,2.3
17812,0.0,0.0,-1.0,2.2
17813,0.0,0.0,-1.0,2.2
17814,0.0,0.0,-1.0,2.2
17815,0.0,0.0,-1.0,2.1
17816,0.0,0.0,-1.0,2.1
17817,0.0,0.0,-1.0,2.1
17818,0.0,0.0,-1.0,2.1
17819,0.0,0.0,-1.0,2.1
17820,0.0,0.0,-1.0,2.2
17821,0.0,0.0,-1.0,2.2
17822,0.0,0.0,-1.0,2.1
17823,0.0,0.0,-1.0,2.1
17824,0.0,0.0,-1.0,2.0
17825,0.0,0.0,-1.0,2.0
17826,0.0,0.0,-1.0,2.0
17827,0.0,0.0,-1.0,2.0
17828,0.0,0.0,-1.0,2.0
17829,0.0,0.0,-1.0,1.9
17830,0.0,0.0,-1.0,1.8
17831,0.0,0.0,-1.0,2.0
17832,0.0,0.0,-1.0,1.9
17833,0.0,0.0,-1.0,1.9
17834,0.0,0.0,-1.0,1.9
17835,0.0,0.0,-1.0,1.8
17836,0.0,0.0,-1.0,1.9
17837,0.0,0.0,-1.0,1.9
17838,0.0,0.0,-1.0,1.8
17839,0.0,0.0,-1.0,1.9
17840,0.0,0.0,-1.0,1.9
17841,0.0,0.0,-1.0,1.9
17842,0.0,0.0,-1.0,2.0
17843,0.0,0.0,-1.0,2.1
17844,0.0,0.0,-1.0,2.0
17845,0.0,0.0,-1.0,1.9
17846,0.0,0.0,-1.0,1.9
17847,0.0,0.0,-1.0,1.9
17848,0.0,0.0,-1.0,1.8
17849,0.0,0.0,-1.0,1.8
17850,0.0,0.0,-1.0,1.7
17851,0.0,0.0,-1.0,1.7
17852,0.0,0.0,-1.0,1.6
17853,0.0,0.0,-1.0,1.6
17854,0.0,0.0,-1.0,1.5
17855,0.0,0.0,-1.0,1.3
17856,0.0,0.0,-1.0,1.3
17857,0.0,0.0,-1.0,1.3
17858,0.0,0.0,-1.0,1.1
17859,0.0,0.0,-1.0,1.1
17860,0.0,0.0,-1.0,1.2
17861,0.0,0.0,-1.0,1.0
17862,0.0,0.0,-1.0,0.9
17863,0.0,0.0,-1.0,0.8
17864,0.0,0.0,-1.0,0.8
17865,0.0,0.0,-1.0,0.6
17866,0.0,0.0,-1.0,0.6
17867,0.0,0.0,-1.0,0.6
17868,0.0,0.0,-1.0,0.4
17869,0.0,0.0,-1.0,0.3
17870,0.0,0.0,-1.0,0.2
17871,0.0,0.0,-1.0,0.2
17872,0.0,0.0,-1.0,0.1
17873,0.0,0.0,-1.0,0.0
17874,0.0,0.0,-1.0,0.0
17875,0.0,0.0,-1.0,0.0
17876,0.0,0.0,-1.0,-0.1
17877,0.0,0.0,-1.0,-0.1
17878,0.0,0.0,-1.0,0.0
17879,0.0,0.0,-1.0,-0.3
17880,0.0,0.0,-1.0,-0.3
17881,0.0,0.0,-1.0,-0.6
17882,0.0,0.0,-1.0,-0.5
17883,0.0,0.0,-1.0,-0.7
17884,0.0,0.0,-1.0,-0.7
17885,0.0,0.0,-1.0,-0.8
17886,0.0,0.0,-1.0,-0.8
17887,0.0,0.0,-1.0,-0.9
17888,0.0,0.0,-1.0,-1.0
17889,0.0,0.0,-1.0,-1.0
17890,0.0,1.0,-1.0,-1.1
17891,0.0,1.0,-1.0,-1.2
17892,0.0,1.0,-1.0,-1.2
17893,0.0,1.0,-1.0,-1.2
17894,0.0,1.0,-1.0,-1.3
17895,0.0,2.0,-1.0,-1.3
17896,0.0,2.0,-1.0,-1.3
17897,0.0,2.0,-1.0,-1.3
17898,0.0,3.0,-1.0,-1.2
17899,0.0,3.0,-1.0,-1.1
17900,0.0,4.0,-1.0,-1.0
17901,0.3,4.0,-1.0,-0.8
17902,0.3,5.0,-1.0,-0.7
17903,0.3,6.0,-1.0,-0.7
17904,0.4,6.0,-1.0,-0.5
17905,0.4,7.0,-1.0,-0.6
17906,0.4,8.0,-1.0,-0.5
17907,0.4,8.0,-1.0,-0.5
17908,0.5,9.0,-1.0,-0.4
17909,0.5,10.0,-1.0,-0.6
17910,0.5,11.0,-1.0,-0.5
17911,0.5,12.0,-1.0,-0.5
17912,0.0,12.0,-1.0,-0.6
17913,0.7,14.0,-1.0,-0.7
17914,0.8,15.0,-1.0,-0.7
17915,0.0,16.0,-1.0,-0.7
17916,0.0,17.0,-1.0,-0.7
17917,0.0,18.0,-1.0,-0.8
17918,0.9,19.0,-1.0,-0.9
17919,1.0,21.0,-1.0,-0.9
17920,1.0,22.0,-1.0,-0.9
17921,1.1,23.0,-1.0,-1.0
17922,1.1,24.0,-1.0,-1.0
17923,1.2,25.0,-1.0,-1.1
17924,1.5,27.0,-1.0,-1.1
17925,1.3,28.0,-1.0,-1.2
17926,1.4,30.0,-1.0,-1.2
17927,1.4,32.0,-1.0,-1.2
17928,1.5,33.0,-1.0,-1.3
17929,1.6,35.0,-1.0,-1.3
17930,1.6,36.0,-1.0,-1.3
17931,1.5,38.0,-1.0,-1.2
17932,1.8,40.0,-1.0,-1.3
17933,1.8,42.0,-1.0,-1.1
17934,1.9,43.0,-1.0,-1.1
17935,2.0,45.0,-1.0,-1.0
17936,1.8,47.0,-1.0,-1.0
17937,2.2,50.0,-1.0,-0.7
17938,2.3,53.0,-1.0,-0.7
17939,2.4,56.0,-1.0,-0.4
17940,2.5,58.0,-1.0,-0.3
17941,2.7,62.0,-1.0,0.0
17942,2.7,64.0,-1.0,0.2
17943,2.9,68.0,-1.0,0.3
17944,3.0,70.0,-1.0,0.5
17945,3.0,71.0,-1.0,0.5
17946,3.1,74.0,-1.0,0.6
17947,3.2,76.0,-1.0,0.6
17948,3.3,78.0,-1.0,0.8
17949,3.6,79.0,-1.0,0.9
17950,3.4,81.0,-1.0,0.9
17951,3.5,82.0,-1.0,1.0
17952,3.6,84.0,-1.0,1.1
17953,3.7,86.0,-1.0,1.2
17954,3.8,89.0,-1.0,1.2
17955,3.6,91.0,-1.0,1.4
17956,3.9,93.0,-1.0,1.4
17957,4.0,96.0,-1.0,1.5
17958,4.5,102.0,-1.0,1.6
17959,4.4,104.0,-1.0,1.7
17960,4.5,109.0,-1.0,1.8
17961,4.6,111.0,-1.0,1.9
17962,4.9,116.0,-1.0,2.0
17963,4.9,119.0,-1.0,2.1
17964,5.0,121.0,-1.0,2.2
17965,5.1,123.0,-1.0,2.3
17966,5.2,125.0,-1.0,2.3
17967,5.3,126.0,-1.0,2.4
17968,5.4,138.0,-1.0,2.6
17969,5.4,141.0,-1.0,2.6
17970,5.5,139.0,-1.0,2.8
17971,5.6,139.0,-1.0,2.8
17972,5.9,143.0,-1.0,3.0
17973,6.0,155.0,-1.0,3.0
17974,6.1,159.0,-1.0,3.2
17975,6.1,161.0,-1.0,3.4
17976,6.1,162.0,-1.0,3.5
17977,6.5,170.0,-1.0,3.7
17978,6.3,171.0,-1.0,3.8
17979,6.4,169.0,-1.0,4.0
17980,6.6,177.0,-1.0,4.0
17981,6.7,185.0,-1.0,4.1
17982,6.9,185.0,-1.0,4.4
17983,7.0,190.0,-1.0,4.4
17984,7.0,194.0,-1.0,4.5
17985,7.4,200.0,-1.0,4.8
17986,7.4,208.0,-1.0,4.9
17987,7.5,218.0,-1.0,4.9
17988,7.6,224.0,-1.0,5.4
17989,7.8,233.0,-1.0,5.6
17990,7.9,239.0,-1.0,5.9
17991,7.9,239.0,-1.0,6.1
17992,8.0,240.0,-1.0,6.2
17993,8.1,243.0,-1.0,6.3
17994,8.3,246.0,-1.0,6.7
17995,8.3,248.0,-1.0,6.8
17996,8.8,259.0,-1.0,7.3
17997,8.8,259.0,-1.0,7.5
17998,9.0,262.0,-1.0,7.8
17999,9.2,267.0,-1.0,7.9
18000,9.3,273.0,-1.0,8.0
18001,9.4,275.0,-1.0,8.3
18002,9.5,277.0,-1.0,8.4
18003,9.7,280.0,-1.0,8.2
18004,9.8,285.0,-1.0,8.3
18005,10.0,291.0,-1.0,8.3
18006,10.2,298.0,-1.0,8.5
18007,10.4,303.0,-1.0,8.5
18008,10.5,307.0,-1.0,8.5
18009,10.6,309.0,-1.0,8.6
18010,10.8,316.0,-1.0,8.8
18011,10.9,319.0,-1.0,9.0
18012,11.1,325.0,-1.0,9.2
18013,11.1,325.0,-1.0,9.5
18014,11.3,330.0,-1.0,9.8
18015,11.3,332.0,-1.0,10.1
18016,11.4,334.0,-1.0,10.3
18017,11.5,338.0,-1.0,10.7
18018,11.8,345.0,-1.0,11.0
18019,11.9,351.0,-1.0,11.3
18020,12.1,357.0,-1.0,12.1
18021,12.3,359.0,-1.0,12.6
18022,12.4,366.0,-1.0,13.6
18023,12.6,369.0,-1.0,13.9
18024,12.6,372.0,-1.0,14.4
18025,12.7,373.0,-1.0,14.9
18026,12.8,375.0,-1.0,15.4
18027,13.0,381.0,-1.0,15.9
18028,13.1,384.0,-1.0,16.2
18029,13.3,387.0,-1.0,16.8
18030,13.3,390.0,-1.0,17.6
18031,13.5,395.0,-1.0,17.8
18032,13.5,397.0,-1.0,18.3
18033,13.6,399.0,-1.0,18.6
18034,13.7,399.0,-1.0,18.9
18035,13.7,401.0,-1.0,19.2
18036,14.0,406.0,-1.0,19.5
18037,14.0,408.0,-1.0,19.6
18038,14.3,412.0,-1.0,19.5
18039,14.3,416.0,-1.0,19.5
18040,14.3,414.0,-1.0,19.5
18041,14.6,421.0,-1.0,19.7
18042,14.6,420.0,-1.0,19.9
18043,14.8,424.0,-1.0,20.1
18044,14.8,427.0,-1.0,20.2
18045,14.9,428.0,-1.0,20.4
18046,15.4,433.0,-1.0,20.6
18047,15.5,436.0,-1.0,20.7
18048,15.4,439.0,-1.0,20.8
18049,15.4,439.0,-1.0,20.9
18050,15.6,444.0,-1.0,21.0
18051,15.7,446.0,-1.0,21.3
18052,15.9,450.0,-1.0,21.7
18053,15.9,453.0,-1.0,21.9
18054,16.1,456.0,-1.0,22.0
18055,16.2,457.0,-1.0,22.2
18056,16.2,459.0,-1.0,22.5
18057,16.3,461.0,-1.0,22.8
18058,16.4,464.0,-1.0,23.0
18059,16.8,473.0,-1.0,23.4
18060,16.8,476.0,-1.0,23.6
18061,16.9,477.0,-1.0,24.0
18062,16.9,476.0,-1.0,24.2
18063,17.1,480.0,-1.0,24.5
18064,17.2,484.0,-1.0,24.7
18065,17.0,484.0,-1.0,24.8
18066,17.3,485.0,-1.0,25.0
18067,17.2,483.0,-1.0,25.3
18068,17.5,486.0,-1.0,25.5
18069,17.6,492.0,-1.0,25.8
18070,17.6,492.0,-1.0,25.9
18071,17.7,493.0,-1.0,26.3
18072,17.8,494.0,-1.0,26.7
18073,18.3,505.0,-1.0,27.1
18074,18.4,509.0,-1.0,27.3
18075,18.0,506.0,-1.0,27.5
18076,18.2,501.0,-1.0,27.4
18077,18.2,504.0,-1.0,27.3
18078,18.8,514.0,-1.0,27.5
18079,18.6,514.0,-1.0,27.8
18080,18.9,516.0,-1.0,28.1
18081,19.0,520.0,-1.0,28.2
18082,19.3,523.0,-1.0,28.4
18083,19.3,526.0,-1.0,28.6
18084,19.3,529.0,-1.0,28.9
18085,19.4,531.0,-1.0,29.1
18086,19.4,531.0,-1.0,29.2
18087,19.4,529.0,-1.0,29.3
18088,19.6,534.0,-1.0,29.4
18089,19.4,534.0,-1.0,29.5
18090,19.7,534.0,-1.0,29.5
18091,20.0,541.0,-1.0,29.2
18092,19.9,541.0,-1.0,29.3
18093,20.0,542.0,-1.0,29.5
18094,20.1,543.0,-1.0,29.5
18095,20.2,541.0,-1.0,29.7
18096,20.3,544.0,-1.0,29.9
18097,20.3,544.0,-1.0,30.1
18098,20.3,542.0,-1.0,30.2
18099,20.4,542.0,-1.0,30.4
18100,20.4,545.0,-1.0,30.5
18101,20.4,542.0,-1.0,30.7
18102,20.7,550.0,-1.0,31.0
18103,21.0,554.0,-1.0,31.2
18104,20.9,556.0,-1.0,31.3
18105,21.0,553.0,-1.0,31.6
18106,21.2,558.0,-1.0,31.8
18107,21.2,560.0,-1.0,31.9
18108,21.4,561.0,-1.0,32.0
18109,21.4,562.0,-1.0,32.1
18110,21.5,562.0,-1.0,32.1
18111,21.7,565.0,-1.0,32.0
18112,22.0,570.0,-1.0,32.2
18113,21.7,568.0,-1.0,32.2
18114,21.8,564.0,-1.0,32.3
18115,21.8,564.0,-1.0,32.3
18116,22.1,570.0,-1.0,32.3
18117,22.3,573.0,-1.0,32.2
18118,22.1,569.0,-1.0,32.1
18119,22.4,572.0,-1.0,32.0
18120,22.7,581.0,-1.0,32.1
18121,22.1,573.0,-1.0,32.3
18122,22.3,566.0,-1.0,32.5
18123,22.4,570.0,-1.0,32.7
18124,22.4,572.0,-1.0,33.0
18125,22.6,574.0,-1.0,33.0
18126,22.4,571.0,-1.0,33.0
18127,22.8,570.0,-1.0,32.9
18128,22.5,575.0,-1.0,33.0
18129,22.5,564.0,-1.0,33.1
18130,22.1,561.0,-1.0,33.1
18131,23.7,590.0,-1.0,33.3
18132,23.2,587.0,-1.0,33.5
18133,23.0,576.0,-1.0,33.2
18134,23.0,574.0,-1.0,33.3
18135,22.6,567.0,-1.0,33.1
18136,22.8,566.0,-1.0,33.0
18137,22.7,565.0,-1.0,32.9
18138,23.1,569.0,-1.0,32.9
18139,23.0,569.0,-1.0,32.9
18140,22.9,567.0,-1.0,32.7
18141,22.8,566.0,-1.0,32.8
18142,22.5,558.0,-1.0,32.8
18143,21.8,545.0,-1.0,32.7
18144,21.3,526.0,-1.0,32.6
18145,21.6,528.0,-1.0,32.2
18146,21.8,533.0,-1.0,31.8
18147,22.3,545.0,-1.0,31.9
18148,22.1,545.0,-1.0,32.0
18149,23.2,558.0,-1.0,32.2
18150,22.8,560.0,-1.0,32.3
18151,22.7,560.0,-1.0,32.3
18152,23.3,568.0,-1.0,32.6
18153,22.6,564.0,-1.0,32.8
18154,23.4,565.0,-1.0,33.0
18155,24.2,578.0,-1.0,33.2
18156,24.5,591.0,-1.0,33.3
18157,24.1,586.0,-1.0,33.6
18158,22.9,561.0,-1.0,34.1
18159,22.7,551.0,-1.0,34.2
18160,22.4,546.0,-1.0,34.4
18161,22.9,551.0,-1.0,34.4
18162,22.6,552.0,-1.0,34.4
18163,22.6,538.0,-1.0,34.4
18164,23.9,558.0,-1.0,34.4
18165,23.6,569.0,-1.0,34.6
18166,23.3,559.0,-1.0,34.6
18167,24.2,567.0,-1.0,34.8
18168,23.5,564.0,-1.0,34.8
18169,22.9,540.0,-1.0,34.8
18170,23.7,552.0,-1.0,34.8
18171,23.3,554.0,-1.0,34.8
18172,23.0,546.0,-1.0,34.9
18173,22.5,532.0,-1.0,34.7
18174,22.1,521.0,-1.0,34.6
18175,23.5,539.0,-1.0,34.6
18176,23.8,551.0,-1.0,34.5
18177,23.4,554.0,-1.0,34.4
18178,22.4,535.0,-1.0,34.4
18179,22.1,516.0,-1.0,34.4
18180,22.3,516.0,-1.0,34.3
18181,22.1,519.0,-1.0,34.3
18182,22.6,497.0,-1.0,34.2
18183,22.3,516.0,-1.0,34.1
18184,22.4,516.0,-1.0,34.0
18185,22.7,516.0,-1.0,34.0
18186,22.5,521.0,-1.0,34.0
18187,22.2,513.0,-1.0,34.0
18188,21.2,498.0,-1.0,34.1
18189,21.7,494.0,-1.0,33.8
18190,23.6,511.0,-1.0,33.6
18191,22.3,525.0,-1.0,33.2
18192,22.3,508.0,-1.0,33.1
18193,22.2,503.0,-1.0,33.0
18194,23.5,517.0,-1.0,32.9
18195,23.0,529.0,-1.0,32.9
18196,21.8,511.0,-1.0,32.7
18197,21.0,483.0,-1.0,32.5
18198,24.9,497.0,-1.0,32.4
18199,25.6,569.0,-1.0,32.4
18200,24.8,561.0,-1.0,32.6
18201,24.8,552.0,-1.0,32.8
18202,23.4,536.0,-1.0,32.6
18203,22.3,512.0,-1.0,32.5
18204,23.2,514.0,-1.0,32.4
18205,23.8,523.0,-1.0,32.3
18206,24.4,534.0,-1.0,32.2
18207,24.5,543.0,-1.0,32.2
18208,23.6,534.0,-1.0,32.3
18209,25.3,544.0,-1.0,32.5
18210,25.2,558.0,-1.0,32.6
18211,25.3,553.0,-1.0,32.6
18212,24.3,539.0,-1.0,32.7
18213,25.6,554.0,-1.0,32.5
18214,25.2,548.0,-1.0,32.4
18215,24.2,533.0,-1.0,32.3
18216,23.8,520.0,-1.0,32.3
18217,23.8,516.0,-1.0,32.3
18218,24.3,523.0,-1.0,32.2
18219,24.9,524.0,-1.0,31.9
18220,24.5,528.0,-1.0,31.4
18221,23.8,512.0,-1.0,31.2
18222,24.6,520.0,-1.0,31.1
18223,24.1,517.0,-1.0,31.0
18224,23.7,508.0,-1.0,31.1
18225,23.1,498.0,-1.0,31.0
18226,23.1,490.0,-1.0,31.0
18227,23.4,499.0,-1.0,31.0
18228,23.8,498.0,-1.0,30.8
18229,24.5,507.0,-1.0,30.7
18230,24.5,512.0,-1.0,30.8
18231,24.6,512.0,-1.0,30.7
18232,24.2,509.0,-1.0,30.6
18233,23.4,496.0,-1.0,30.3
18234,24.0,487.0,-1.0,29.8
18235,24.3,499.0,-1.0,29.4
18236,24.1,499.0,-1.0,29.1
18237,23.4,489.0,-1.0,28.9
18238,22.7,473.0,-1.0,28.8
18239,23.6,472.0,-1.0,28.7
18240,23.4,482.0,-1.0,28.6
18241,23.1,478.0,-1.0,28.6
18242,23.5,474.0,-1.0,28.6
18243,23.8,482.0,-1.0,28.5
18244,23.6,482.0,-1.0,28.4
18245,23.3,475.0,-1.0,28.1
18246,23.2,466.0,-1.0,28.0
18247,22.8,464.0,-1.0,27.9
18248,23.0,461.0,-1.0,27.8
18249,23.5,470.0,-1.0,27.7
18250,23.6,473.0,-1.0,27.7
18251,23.5,470.0,-1.0,27.7
18252,23.6,470.0,-1.0,27.7
18253,23.3,467.0,-1.0,27.5
18254,23.4,463.0,-1.0,27.3
18255,23.2,462.0,-1.0,27.1
18256,23.1,458.0,-1.0,27.1
18257,22.2,450.0,-1.0,26.8
18258,22.0,439.0,-1.0,26.6
18259,21.0,425.0,-1.0,26.5
18260,20.9,420.0,-1.0,26.1
18261,21.5,413.0,-1.0,25.6
18262,21.7,426.0,-1.0,25.2
18263,21.6,419.0,-1.0,25.0
18264,21.4,419.0,-1.0,24.9
18265,21.5,416.0,-1.0,24.8
18266,21.4,417.0,-1.0,24.3
18267,20.9,408.0,-1.0,24.1
18268,20.4,401.0,-1.0,23.7
18269,20.1,398.0,-1.0,23.5
18270,19.0,378.0,-1.0,23.2
18271,18.0,362.0,-1.0,22.8
18272,17.7,347.0,-1.0,22.3
18273,20.3,372.0,-1.0,22.1
18274,19.4,383.0,-1.0,22.0
18275,18.9,366.0,-1.0,21.9
18276,18.9,364.0,-1.0,21.8
18277,17.9,354.0,-1.0,21.7
18278,17.1,331.0,-1.0,21.7
18279,18.0,340.0,-1.0,21.5
18280,18.7,352.0,-1.0,21.2
18281,18.5,356.0,-1.0,21.3
18282,17.9,350.0,-1.0,21.3
18283,18.2,352.0,-1.0,21.4
18284,17.9,348.0,-1.0,21.5
18285,17.2,338.0,-1.0,21.7
18286,17.4,331.0,-1.0,21.8
18287,17.3,333.0,-1.0,21.8
18288,17.0,331.0,-1.0,21.8
18289,17.2,327.0,-1.0,21.7
18290,17.0,330.0,-1.0,21.6
18291,16.9,323.0,-1.0,21.6
18292,16.9,324.0,-1.0,21.7
18293,17.1,321.0,-1.0,21.7
18294,17.9,332.0,-1.0,21.8
18295,16.9,331.0,-1.0,21.8
18296,17.0,322.0,-1.0,21.8
18297,16.7,315.0,-1.0,21.7
18298,16.6,315.0,-1.0,21.6
18299,17.4,322.0,-1.0,21.6
18300,16.6,321.0,-1.0,21.5
18301,16.3,311.0,-1.0,21.5
18302,16.3,306.0,-1.0,21.4
18303,16.9,310.0,-1.0,21.4
18304,16.5,312.0,-1.0,21.2
18305,16.0,306.0,-1.0,21.2
18306,15.8,297.0,-1.0,21.1
18307,15.2,293.0,-1.0,20.9
