,dc_p,s_ir,h_ir,m_t
21171,0.0,0.0,-1.0,-6.0
21172,0.0,0.0,-1.0,-6.0
21173,0.0,0.0,-1.0,-5.9
21174,0.0,0.0,-1.0,-5.9
21175,0.0,0.0,-1.0,-5.9
21176,0.0,0.0,-1.0,-5.9
21177,0.0,0.0,-1.0,-5.9
21178,0.0,0.0,-1.0,-6.0
21179,0.0,0.0,-1.0,-6.2
21180,0.0,0.0,-1.0,-6.2
21181,0.0,0.0,-1.0,-6.3
21182,0.0,0.0,-1.0,-6.4
21183,0.0,0.0,-1.0,-6.6
21184,0.0,0.0,-1.0,-6.8
21185,0.0,0.0,-1.0,-6.8
21186,0.0,0.0,-1.0,-7.1
21187,0.0,0.0,-1.0,-7.2
21188,0.0,0.0,-1.0,-7.3
21189,0.0,0.0,-1.0,-7.4
21190,0.0,0.0,-1.0,-7.5
21191,0.0,0.0,-1.0,-7.6
21192,0.0,0.0,-1.0,-7.7
21193,0.0,0.0,-1.0,-7.8
21194,0.0,0.0,-1.0,-7.9
21195,0.0,0.0,-1.0,-8.0
21196,0.0,0.0,-1.0,-8.0
21197,0.0,0.0,-1.0,-8.1
21198,0.0,0.0,-1.0,-8.1
21199,0.0,0.0,-1.0,-8.2
21200,0.0,0.0,-1.0,-8.2
21201,0.0,0.0,-1.0,-8.3
21202,0.0,0.0,-1.0,-8.3
21203,0.0,0.0,-1.0,-8.3
21204,0.0,0.0,-1.0,-8.3
21205,0.0,0.0,-1.0,-8.3
21206,0.0,0.0,-1.0,-8.4
21207,0.0,0.0,-1.0,-8.4
21208,0.0,0.0,-1.0,-8.4
21209,0.0,0.0,-1.0,-8.4
21210,0.0,0.0,-1.0,-8.5
21211,0.0,0.0,-1.0,-8.6
21212,0.0,0.0,-1.0,-8.6
21213,0.0,0.0,-1.0,-8.7
21214,0.0,0.0,-1.0,-8.6
21215,0.0,0.0,-1.0,-8.6
21216,0.0,0.0,-1.0,-8.5
21217,0.0,0.0,-1.0,-8.4
21218,0.0,0.0,-1.0,-8.3
21219,0.0,0.0,-1.0,-8.3
21220,0.0,0.0,-1.0,-8.3
21221,0.0,0.0,-1.0,-8.4
21222,0.0,0.0,-1.0,-8.4
21223,0.0,0.0,-1.0,-8.4
21224,0.0,0.0,-1.0,-8.4
21225,0.0,0.0,-1.0,-8.4
21226,0.0,0.0,-1.0,-8.4
21227,0.0,0.0,-1.0,-8.4
21228,0.0,0.0,-1.0,-8.4
21229,0.0,0.0,-1.0,-8.5
21230,0.0,0.0,-1.0,-8.5
21231,0.0,0.0,-1.0,-8.5
21232,0.0,0.0,-1.0,-8.5
21233,0.0,0.0,-1.0,-8.6
21234,0.0,0.0,-1.0,-8.6
21235,0.0,0.0,-1.0,-8.6
21236,0.0,0.0,-1.0,-8.7
21237,0.0,0.0,-1.0,-8.6
21238,0.0,0.0,-1.0,-8.6
21239,0.0,0.0,-1.0,-8.4
21240,0.0,0.0,-1.0,-8.1
21241,0.0,0.0,-1.0,-7.8
21242,0.0,0.0,-1.0,-7.7
21243,0.0,0.0,-1.0,-7.6
21244,0.0,0.0,-1.0,-7.5
21245,0.0,0.0,-1.0,-7.4
21246,0.0,0.0,-1.0,-7.4
21247,0.0,0.0,-1.0,-7.4
21248,0.0,0.0,-1.0,-7.3
21249,0.0,0.0,-1.0,-7.3
21250,0.0,0.0,-1.0,-7.4
21251,0.0,0.0,-1.0,-7.5
21252,0.0,0.0,-1.0,-7.7
21253,0.0,0.0,-1.0,-7.7
21254,0.0,0.0,-1.0,-7.8
21255,0.0,0.0,-1.0,-7.8
21256,0.0,0.0,-1.0,-7.8
21257,0.0,0.0,-1.0,-7.6
21258,0.0,0.0,-1.0,-7.5
21259,0.0,0.0,-1.0,-7.4
21260,0.0,0.0,-1.0,-7.3
21261,0.0,0.0,-1.0,-7.2
21262,0.0,0.0,-1.0,-7.2
21263,0.0,0.0,-1.0,-7.3
21264,0.0,0.0,-1.0,-7.3
21265,0.0,0.0,-1.0,-7.3
21266,0.0,0.0,-1.0,-7.4
21267,0.0,0.0,-1.0,-7.4
21268,0.0,0.0,-1.0,-7.5
21269,0.0,0.0,-1.0,-7.5
21270,0.0,0.0,-1.0,-7.5
21271,0.0,0.0,-1.0,-7.6
21272,0.0,0.0,-1.0,-7.5
21273,0.0,0.0,-1.0,-7.5
21274,0.0,0.0,-1.0,-7.4
21275,0.0,0.0,-1.0,-7.3
21276,0.0,0.0,-1.0,-7.2
21277,0.0,0.0,-1.0,-7.0
21278,0.0,0.0,-1.0,-6.8
21279,0.0,0.0,-1.0,-6.7
21280,0.0,0.0,-1.0,-6.7
21281,0.0,0.0,-1.0,-6.6
21282,0.0,0.0,-1.0,-6.5
21283,0.0,0.0,-1.0,-6.5
21284,0.0,0.0,-1.0,-6.5
21285,0.0,0.0,-1.0,-6.5
21286,0.0,0.0,-1.0,-6.5
21287,0.0,0.0,-1.0,-6.5
21288,0.0,0.0,-1.0,-6.5
21289,0.0,0.0,-1.0,-6.5
21290,0.0,0.0,-1.0,-6.4
21291,0.0,0.0,-1.0,-6.4
21292,0.0,0.0,-1.0,-6.4
21293,0.0,0.0,-1.0,-6.5
21294,0.0,0.0,-1.0,-6.5
21295,0.0,0.0,-1.0,-6.6
21296,0.0,0.0,-1.0,-6.6
21297,0.0,0.0,-1.0,-6.7
21298,0.0,0.0,-1.0,-6.8
21299,0.0,0.0,-1.0,-6.8
21300,0.0,0.0,-1.0,-6.8
21301,0.0,0.0,-1.0,-6.9
21302,0.0,0.0,-1.0,-7.0
21303,0.0,0.0,-1.0,-7.1
21304,0.0,0.0,-1.0,-7.2
21305,0.0,0.0,-1.0,-7.2
21306,0.0,0.0,-1.0,-7.2
21307,0.0,0.0,-1.0,-7.3
21308,0.0,0.0,-1.0,-7.4
21309,0.0,0.0,-1.0,-7.4
21310,0.0,0.0,-1.0,-7.4
21311,0.0,0.0,-1.0,-7.4
21312,0.0,0.0,-1.0,-7.4
21313,0.0,0.0,-1.0,-7.3
21314,0.0,0.0,-1.0,-7.4
21315,0.0,0.0,-1.0,-7.4
21316,0.0,0.0,-1.0,-7.5
21317,0.0,0.0,-1.0,-7.5
21318,0.0,0.0,-1.0,-7.5
21319,0.0,0.0,-1.0,-7.6
21320,0.0,0.0,-1.0,-7.6
21321,0.0,0.0,-1.0,-7.6
21322,0.0,0.0,-1.0,-7.7
21323,0.0,0.0,-1.0,-7.7
21324,0.0,0.0,-1.0,-7.7
21325,0.0,0.0,-1.0,-7.8
21326,0.0,0.0,-1.0,-7.8
21327,0.0,0.0,-1.0,-7.9
21328,0.0,0.0,-1.0,-7.8
21329,0.0,0.0,-1.0,-7.8
21330,0.0,0.0,-1.0,-7.8
21331,0.0,0.0,-1.0,-7.8
21332,0.0,0.0,-1.0,-7.8
21333,0.0,0.0,-1.0,-7.9
21334,0.0,0.0,-1.0,-7.9
21335,0.0,0.0,-1.0,-8.0
21336,0.0,0.0,-1.0,-8.0
21337,0.0,0.0,-1.0,-8.1
21338,0.0,0.0,-1.0,-8.2
21339,0.0,0.0,-1.0,-8.2
21340,0.0,0.0,-1.0,-8.1
21341,0.0,0.0,-1.0,-8.1
21342,0.0,0.0,-1.0,-8.0
21343,0.0,0.0,-1.0,-7.9
21344,0.0,0.0,-1.0,-7.8
21345,0.0,0.0,-1.0,-7.7
21346,0.0,0.0,-1.0,-7.7
21347,0.0,0.0,-1.0,-7.7
21348,0.0,0.0,-1.0,-7.7
21349,0.0,0.0,-1.0,-7.7
21350,0.0,0.0,-1.0,-7.7
21351,0.0,0.0,-1.0,-7.7
21352,0.0,0.0,-1.0,-7.7
21353,0.0,0.0,-1.0,-7.8
21354,0.0,0.0,-1.0,-7.8
21355,0.0,0.0,-1.0,-7.8
21356,0.0,0.0,-1.0,-7.8
21357,0.0,0.0,-1.0,-7.8
21358,0.0,0.0,-1.0,-7.8
21359,0.0,0.0,-1.0,-7.8
21360,0.0,0.0,-1.0,-7.8
21361,0.0,0.0,-1.0,-7.8
21362,0.0,0.0,-1.0,-7.8
21363,0.0,0.0,-1.0,-7.8
21364,0.0,0.0,-1.0,-7.8
21365,0.0,0.0,-1.0,-7.9
21366,0.0,0.0,-1.0,-7.9
21367,0.0,0.0,-1.0,-7.9
21368,0.0,0.0,-1.0,-7.9
21369,0.0,0.0,-1.0,-7.9
21370,0.0,0.0,-1.0,-8.0
21371,0.0,0.0,-1.0,-8.0
21372,0.0,0.0,-1.0,-8.2
21373,0.0,0.0,-1.0,-8.1
21374,0.0,0.0,-1.0,-8.1
21375,0.0,0.0,-1.0,-8.1
21376,0.0,0.0,-1.0,-8.1
21377,0.0,0.0,-1.0,-8.1
21378,0.0,0.0,-1.0,-8.1
21379,0.0,0.0,-1.0,-8.2
21380,0.0,0.0,-1.0,-8.2
21381,0.0,0.0,-1.0,-8.2
21382,0.0,0.0,-1.0,-8.2
21383,0.0,0.0,-1.0,-8.2
21384,0.0,0.0,-1.0,-8.1
21385,0.0,0.0,-1.0,-8.0
21386,0.0,0.0,-1.0,-7.9
21387,0.0,0.0,-1.0,-7.9
21388,0.0,0.0,-1.0,-7.8
21389,0.0,0.0,-1.0,-7.9
21390,0.0,0.0,-1.0,-7.9
21391,0.0,0.0,-1.0,-7.9
21392,0.0,0.0,-1.0,-7.9
21393,0.0,0.0,-1.0,-8.0
21394,0.0,0.0,-1.0,-8.0
21395,0.0,0.0,-1.0,-8.0
21396,0.0,0.0,-1.0,-8.0
21397,0.0,0.0,-1.0,-8.0
21398,0.0,0.0,-1.0,-8.0
21399,0.0,0.0,-1.0,-8.0
21400,0.0,0.0,-1.0,-8.0
21401,0.0,0.0,-1.0,-7.9
21402,0.0,0.0,-1.0,-7.9
21403,0.0,0.0,-1.0,-7.9
21404,0.0,0.0,-1.0,-7.8
21405,0.0,0.0,-1.0,-7.7
21406,0.0,0.0,-1.0,-7.7
21407,0.0,0.0,-1.0,-7.6
21408,0.0,0.0,-1.0,-7.6
21409,0.0,0.0,-1.0,-7.5
21410,0.0,0.0,-1.0,-7.5
21411,0.0,0.0,-1.0,-7.5
21412,0.0,0.0,-1.0,-7.4
21413,0.0,0.0,-1.0,-7.4
21414,0.0,0.0,-1.0,-7.5
21415,0.0,0.0,-1.0,-7.5
21416,0.0,0.0,-1.0,-7.5
21417,0.0,0.0,-1.0,-7.5
21418,0.0,0.0,-1.0,-7.5
21419,0.0,0.0,-1.0,-7.5
21420,0.0,0.0,-1.0,-7.5
21421,0.0,0.0,-1.0,-7.5
21422,0.0,0.0,-1.0,-7.5
21423,0.0,0.0,-1.0,-7.5
21424,0.0,0.0,-1.0,-7.5
21425,0.0,0.0,-1.0,-7.6
21426,0.0,0.0,-1.0,-7.6
21427,0.0,0.0,-1.0,-7.6
21428,0.0,0.0,-1.0,-7.6
21429,0.0,0.0,-1.0,-7.7
21430,0.0,0.0,-1.0,-7.7
21431,0.0,0.0,-1.0,-7.7
21432,0.0,0.0,-1.0,-7.7
21433,0.0,0.0,-1.0,-7.7
21434,0.0,0.0,-1.0,-7.7
21435,0.0,0.0,-1.0,-7.8
21436,0.0,0.0,-1.0,-7.8
21437,0.0,0.0,-1.0,-7.8
21438,0.0,0.0,-1.0,-7.8
21439,0.0,0.0,-1.0,-7.9
21440,0.0,0.0,-1.0,-7.9
21441,0.0,0.0,-1.0,-7.9
21442,0.0,0.0,-1.0,-7.9
21443,0.0,0.0,-1.0,-7.9
21444,0.0,0.0,-1.0,-8.0
21445,0.0,0.0,-1.0,-8.0
21446,0.0,0.0,-1.0,-8.1
21447,0.0,0.0,-1.0,-8.1
21448,0.0,0.0,-1.0,-8.1
21449,0.0,0.0,-1.0,-8.2
21450,0.0,0.0,-1.0,-8.2
21451,0.0,0.0,-1.0,-8.2
21452,0.0,0.0,-1.0,-8.3
21453,0.0,0.0,-1.0,-8.1
21454,0.0,0.0,-1.0,-8.0
21455,0.0,0.0,-1.0,-8.1
21456,0.0,0.0,-1.0,-8.1
21457,0.0,0.0,-1.0,-8.1
21458,0.0,0.0,-1.0,-8.1
21459,0.0,0.0,-1.0,-8.2
21460,0.0,0.0,-1.0,-8.2
21461,0.0,0.0,-1.0,-8.2
21462,0.0,0.0,-1.0,-8.2
21463,0.0,0.0,-1.0,-8.2
21464,0.0,0.0,-1.0,-8.2
21465,0.0,0.0,-1.0,-8.3
21466,0.0,0.0,-1.0,-8.3
21467,0.0,0.0,-1.0,-8.2
21468,0.0,0.0,-1.0,-8.2
21469,0.0,0.0,-1.0,-8.2
21470,0.0,0.0,-1.0,-8.2
21471,0.0,0.0,-1.0,-8.2
21472,0.0,0.0,-1.0,-8.2
21473,0.0,0.0,-1.0,-8.2
21474,0.0,0.0,-1.0,-8.3
21475,0.0,0.0,-1.0,-8.3
21476,0.0,0.0,-1.0,-8.4
21477,0.0,0.0,-1.0,-8.4
21478,0.0,0.0,-1.0,-8.4
21479,0.0,0.0,-1.0,-8.3
21480,0.0,0.0,-1.0,-8.3
21481,0.0,0.0,-1.0,-8.3
21482,0.0,0.0,-1.0,-8.4
21483,0.0,0.0,-1.0,-8.4
21484,0.0,0.0,-1.0,-8.4
21485,0.0,0.0,-1.0,-8.5
21486,0.0,0.0,-1.0,-8.5
21487,0.0,0.0,-1.0,-8.6
21488,0.0,0.0,-1.0,-8.6
21489,0.0,0.0,-1.0,-8.7
21490,0.0,0.0,-1.0,-8.7
21491,0.0,0.0,-1.0,-8.7
21492,0.0,0.0,-1.0,-8.7
21493,0.0,0.0,-1.0,-8.7
21494,0.0,0.0,-1.0,-8.8
21495,0.0,0.0,-1.0,-8.7
21496,0.0,0.0,-1.0,-8.7
21497,0.0,0.0,-1.0,-8.6
21498,0.0,0.0,-1.0,-8.4
21499,0.0,0.0,-1.0,-8.4
21500,0.0,0.0,-1.0,-8.4
21501,0.0,0.0,-1.0,-8.4
21502,0.0,0.0,-1.0,-8.5
21503,0.0,0.0,-1.0,-8.5
21504,0.0,0.0,-1.0,-8.5
21505,0.0,0.0,-1.0,-8.5
21506,0.0,0.0,-1.0,-8.4
21507,0.0,0.0,-1.0,-8.3
21508,0.0,0.0,-1.0,-8.3
21509,0.0,0.0,-1.0,-8.3
21510,0.0,0.0,-1.0,-8.2
21511,0.0,0.0,-1.0,-8.2
21512,0.0,0.0,-1.0,-8.1
21513,0.0,0.0,-1.0,-8.3
21514,0.0,0.0,-1.0,-8.3
21515,0.0,0.0,-1.0,-8.5
21516,0.0,0.0,-1.0,-8.5
21517,0.0,0.0,-1.0,-8.6
21518,0.0,0.0,-1.0,-8.6
21519,0.0,0.0,-1.0,-8.5
21520,0.0,0.0,-1.0,-8.5
21521,0.0,0.0,-1.0,-8.5
21522,0.0,0.0,-1.0,-8.5
21523,0.0,0.0,-1.0,-8.4
21524,0.0,0.0,-1.0,-8.4
21525,0.0,0.0,-1.0,-8.3
21526,0.0,0.0,-1.0,-8.2
21527,0.0,0.0,-1.0,-8.3
21528,0.0,0.0,-1.0,-8.4
21529,0.0,0.0,-1.0,-8.4
21530,0.0,0.0,-1.0,-8.4
21531,0.0,0.0,-1.0,-8.5
21532,0.0,0.0,-1.0,-8.6
21533,0.0,0.0,-1.0,-8.6
21534,0.0,0.0,-1.0,-8.6
21535,0.0,0.0,-1.0,-8.7
21536,0.0,0.0,-1.0,-8.7
21537,0.0,0.0,-1.0,-8.8
21538,0.0,0.0,-1.0,-8.8
21539,0.0,0.0,-1.0,-8.8
21540,0.0,0.0,-1.0,-8.8
21541,0.0,0.0,-1.0,-8.9
21542,0.0,0.0,-1.0,-8.8
21543,0.0,0.0,-1.0,-8.8
21544,0.0,0.0,-1.0,-8.7
21545,0.0,0.0,-1.0,-8.7
21546,0.0,0.0,-1.0,-8.7
21547,0.0,0.0,-1.0,-8.7
21548,0.0,0.0,-1.0,-8.7
21549,0.0,0.0,-1.0,-8.5
21550,0.0,0.0,-1.0,-8.5
21551,0.0,0.0,-1.0,-8.4
21552,0.0,0.0,-1.0,-8.4
21553,0.0,0.0,-1.0,-8.4
21554,0.0,0.0,-1.0,-8.4
21555,0.0,0.0,-1.0,-8.4
21556,0.0,0.0,-1.0,-8.6
21557,0.0,0.0,-1.0,-8.6
21558,0.0,0.0,-1.0,-8.8
21559,0.0,0.0,-1.0,-8.9
21560,0.0,0.0,-1.0,-8.9
21561,0.0,0.0,-1.0,-9.0
21562,0.0,0.0,-1.0,-9.1
21563,0.0,0.0,-1.0,-9.1
21564,0.0,0.0,-1.0,-9.2
21565,0.0,1.0,-1.0,-9.1
21566,0.0,1.0,-1.0,-9.1
21567,0.0,1.0,-1.0,-8.9
21568,0.0,1.0,-1.0,-8.8
21569,0.0,2.0,-1.0,-8.7
21570,0.0,2.0,-1.0,-8.6
21571,0.0,2.0,-1.0,-8.5
21572,0.0,3.0,-1.0,-8.5
21573,0.0,3.0,-1.0,-8.3
21574,0.0,3.0,-1.0,-8.2
21575,0.0,4.0,-1.0,-8.1
21576,0.0,4.0,-1.0,-8.1
21577,0.0,5.0,-1.0,-8.1
21578,0.3,6.0,-1.0,-8.2
21579,0.3,6.0,-1.0,-8.2
21580,0.3,7.0,-1.0,-8.0
21581,0.4,8.0,-1.0,-7.9
21582,0.4,10.0,-1.0,-7.8
21583,0.5,11.0,-1.0,-7.7
21584,0.5,13.0,-1.0,-7.7
21585,0.6,14.0,-1.0,-7.7
21586,0.6,15.0,-1.0,-7.7
21587,0.7,16.0,-1.0,-7.6
21588,0.7,17.0,-1.0,-7.6
21589,0.8,18.0,-1.0,-7.6
21590,0.8,20.0,-1.0,-7.5
21591,0.8,21.0,-1.0,-7.5
21592,1.1,22.0,-1.0,-7.4
21593,0.9,24.0,-1.0,-7.4
21594,1.0,26.0,-1.0,-7.5
21595,1.1,27.0,-1.0,-7.5
21596,1.2,30.0,-1.0,-7.4
21597,1.2,31.0,-1.0,-7.4
21598,1.3,33.0,-1.0,-7.4
21599,1.3,34.0,-1.0,-7.4
21600,1.4,36.0,-1.0,-7.3
21601,1.7,38.0,-1.0,-7.2
21602,1.5,39.0,-1.0,-7.1
21603,1.6,40.0,-1.0,-7.1
21604,1.6,41.0,-1.0,-7.1
21605,1.7,42.0,-1.0,-7.0
21606,2.0,43.0,-1.0,-7.0
21607,1.8,46.0,-1.0,-6.9
21608,1.9,47.0,-1.0,-6.8
21609,1.9,48.0,-1.0,-6.8
21610,2.0,49.0,-1.0,-6.7
21611,2.0,50.0,-1.0,-6.6
21612,2.1,51.0,-1.0,-6.5
21613,2.2,53.0,-1.0,-6.4
21614,2.3,55.0,-1.0,-6.4
21615,2.5,58.0,-1.0,-6.3
21616,2.7,61.0,-1.0,-6.2
21617,2.8,66.0,-1.0,-6.2
21618,2.9,69.0,-1.0,-6.1
21619,3.2,72.0,-1.0,-6.0
21620,3.3,73.0,-1.0,-5.9
21621,3.3,74.0,-1.0,-5.8
21622,3.3,72.0,-1.0,-5.6
21623,3.3,70.0,-1.0,-5.5
21624,3.6,70.0,-1.0,-5.4
21625,3.4,70.0,-1.0,-5.3
21626,3.4,70.0,-1.0,-5.3
21627,3.3,68.0,-1.0,-5.2
21628,2.5,58.0,-1.0,-5.1
21629,1.9,45.0,-1.0,-5.1
21630,2.8,54.0,-1.0,-5.1
21631,4.0,68.0,-1.0,-5.0
21632,4.2,71.0,-1.0,-5.0
21633,4.5,74.0,-1.0,-4.9
21634,4.6,75.0,-1.0,-4.8
21635,4.8,76.0,-1.0,-4.8
21636,4.9,77.0,-1.0,-4.7
21637,5.1,79.0,-1.0,-4.6
21638,5.3,79.0,-1.0,-4.5
21639,5.4,82.0,-1.0,-4.4
21640,5.5,83.0,-1.0,-4.4
21641,5.8,96.0,-1.0,-4.2
21642,5.9,172.0,-1.0,-4.2
21643,6.1,255.0,-1.0,-4.2
21644,6.1,274.0,-1.0,-4.1
21645,6.3,278.0,-1.0,-3.8
21646,6.4,281.0,-1.0,-3.3
21647,6.5,285.0,-1.0,-2.6
21648,6.7,295.0,-1.0,-1.5
21649,6.8,301.0,-1.0,-0.9
21650,7.0,311.0,-1.0,-0.2
21651,7.1,313.0,-1.0,0.1
21652,7.2,317.0,-1.0,0.5
21653,7.3,321.0,-1.0,0.9
21654,7.4,325.0,-1.0,1.5
21655,7.6,333.0,-1.0,2.5
21656,7.7,337.0,-1.0,2.8
21657,7.9,343.0,-1.0,3.5
21658,8.2,350.0,-1.0,4.2
21659,8.3,355.0,-1.0,4.5
21660,8.4,361.0,-1.0,4.8
21661,9.3,366.0,-1.0,5.0
21662,9.4,370.0,-1.0,5.2
21663,9.8,374.0,-1.0,5.3
21664,10.0,377.0,-1.0,5.2
21665,10.1,381.0,-1.0,5.1
21666,10.5,383.0,-1.0,5.1
21667,10.9,392.0,-1.0,5.4
21668,11.4,396.0,-1.0,5.3
21669,11.5,400.0,-1.0,5.8
21670,11.7,402.0,-1.0,6.1
21671,11.9,406.0,-1.0,6.4
21672,11.9,409.0,-1.0,6.6
21673,12.1,411.0,-1.0,6.9
21674,12.3,414.0,-1.0,7.3
21675,12.4,417.0,-1.0,7.7
21676,12.5,420.0,-1.0,8.0
21677,12.9,427.0,-1.0,8.5
21678,12.9,429.0,-1.0,8.5
21679,13.1,432.0,-1.0,8.6
21680,13.2,434.0,-1.0,8.9
21681,13.3,438.0,-1.0,9.1
21682,13.4,441.0,-1.0,9.4
21683,13.5,445.0,-1.0,9.7
21684,13.6,447.0,-1.0,10.0
21685,13.6,450.0,-1.0,10.5
21686,13.7,453.0,-1.0,10.8
21687,13.8,455.0,-1.0,11.1
21688,14.0,459.0,-1.0,11.4
21689,14.0,461.0,-1.0,11.6
21690,14.2,463.0,-1.0,11.8
21691,14.3,467.0,-1.0,12.0
21692,14.5,471.0,-1.0,12.2
21693,14.6,474.0,-1.0,12.3
21694,14.7,476.0,-1.0,12.5
21695,14.9,481.0,-1.0,13.1
21696,15.1,485.0,-1.0,13.3
21697,15.1,488.0,-1.0,13.5
21698,15.3,491.0,-1.0,13.6
21699,15.3,493.0,-1.0,13.8
21700,15.5,494.0,-1.0,13.9
21701,15.7,500.0,-1.0,14.2
21702,15.8,503.0,-1.0,14.6
21703,15.9,506.0,-1.0,14.9
21704,16.0,506.0,-1.0,15.1
21705,16.1,508.0,-1.0,15.1
21706,16.3,511.0,-1.0,15.2
21707,16.2,512.0,-1.0,15.2
21708,16.5,513.0,-1.0,15.4
21709,16.6,516.0,-1.0,15.6
21710,16.8,522.0,-1.0,16.2
21711,16.9,524.0,-1.0,16.5
21712,17.0,526.0,-1.0,16.7
21713,17.2,528.0,-1.0,16.8
21714,17.3,531.0,-1.0,16.7
21715,17.7,535.0,-1.0,16.6
21716,17.6,536.0,-1.0,16.2
21717,17.6,538.0,-1.0,16.1
21718,17.8,539.0,-1.0,15.9
21719,17.9,542.0,-1.0,16.0
21720,18.0,543.0,-1.0,16.2
21721,18.0,543.0,-1.0,16.5
21722,17.8,542.0,-1.0,16.6
21723,18.3,543.0,-1.0,16.9
21724,18.5,551.0,-1.0,17.5
21725,18.7,556.0,-1.0,18.2
21726,18.8,558.0,-1.0,18.4
21727,18.8,560.0,-1.0,18.7
21728,19.0,561.0,-1.0,18.9
21729,19.1,562.0,-1.0,19.2
21730,19.1,563.0,-1.0,19.4
21731,19.2,565.0,-1.0,19.5
21732,19.3,568.0,-1.0,19.8
21733,19.5,571.0,-1.0,20.2
21734,19.7,574.0,-1.0,20.8
21735,19.8,576.0,-1.0,20.9
21736,19.9,578.0,-1.0,21.3
21737,20.0,579.0,-1.0,21.5
21738,20.1,581.0,-1.0,21.4
21739,20.3,583.0,-1.0,21.5
21740,20.4,585.0,-1.0,21.8
21741,20.5,587.0,-1.0,22.0
21742,20.3,584.0,-1.0,22.3
21743,20.7,588.0,-1.0,22.2
21744,20.8,592.0,-1.0,22.3
21745,20.9,592.0,-1.0,22.7
21746,20.8,587.0,-1.0,22.7
21747,20.9,587.0,-1.0,22.8
21748,20.9,590.0,-1.0,23.0
21749,21.0,588.0,-1.0,23.2
21750,21.2,590.0,-1.0,23.1
21751,21.4,593.0,-1.0,22.9
21752,21.7,587.0,-1.0,23.0
21753,21.9,602.0,-1.0,23.4
21754,21.7,600.0,-1.0,23.5
21755,17.7,556.0,-1.0,23.5
21756,22.3,567.0,-1.0,23.3
21757,22.2,609.0,-1.0,23.0
21758,22.4,611.0,-1.0,23.2
21759,22.4,612.0,-1.0,23.2
21760,22.3,610.0,-1.0,23.1
21761,22.2,607.0,-1.0,23.4
21762,21.9,595.0,-1.0,23.2
21763,22.1,596.0,-1.0,22.9
21764,22.3,601.0,-1.0,22.9
21765,22.4,604.0,-1.0,23.2
21766,22.5,605.0,-1.0,23.4
21767,22.9,608.0,-1.0,23.5
21768,22.8,611.0,-1.0,23.7
21769,22.9,612.0,-1.0,24.3
21770,21.2,580.0,-1.0,24.6
21771,23.3,597.0,-1.0,25.2
21772,23.4,621.0,-1.0,25.5
21773,23.3,620.0,-1.0,25.9
21774,23.1,615.0,-1.0,25.8
21775,23.3,607.0,-1.0,25.3
21776,23.5,612.0,-1.0,25.3
21777,23.4,612.0,-1.0,25.3
21778,23.5,613.0,-1.0,25.7
21779,23.6,615.0,-1.0,25.9
21780,22.6,559.0,-1.0,26.6
21781,23.9,617.0,-1.0,27.1
21782,23.7,617.0,-1.0,27.5
21783,24.0,618.0,-1.0,27.9
21784,24.2,620.0,-1.0,28.1
21785,24.4,625.0,-1.0,28.3
21786,24.0,628.0,-1.0,28.5
21787,22.5,613.0,-1.0,28.6
21788,23.8,603.0,-1.0,28.6
21789,24.5,612.0,-1.0,28.9
21790,22.7,599.0,-1.0,29.1
21791,24.6,622.0,-1.0,28.6
21792,24.5,623.0,-1.0,28.6
21793,24.4,619.0,-1.0,29.1
21794,24.7,622.0,-1.0,29.1
21795,25.1,631.0,-1.0,28.7
21796,25.0,628.0,-1.0,28.8
21797,24.9,627.0,-1.0,29.1
21798,24.6,619.0,-1.0,29.3
21799,24.4,611.0,-1.0,29.5
21800,24.8,617.0,-1.0,29.7
21801,25.2,627.0,-1.0,30.1
21802,25.3,628.0,-1.0,30.4
21803,25.4,629.0,-1.0,30.7
21804,25.1,625.0,-1.0,30.9
21805,25.1,621.0,-1.0,31.0
21806,25.2,617.0,-1.0,31.1
21807,25.2,619.0,-1.0,31.1
21808,25.1,618.0,-1.0,31.1
21809,25.3,616.0,-1.0,31.1
21810,25.4,619.0,-1.0,31.2
21811,25.5,622.0,-1.0,31.3
21812,25.5,622.0,-1.0,31.5
21813,25.8,624.0,-1.0,31.5
21814,26.0,627.0,-1.0,31.7
21815,25.7,627.0,-1.0,31.8
21816,26.0,619.0,-1.0,32.0
21817,25.7,623.0,-1.0,32.1
21818,25.3,618.0,-1.0,32.2
21819,25.2,593.0,-1.0,32.3
21820,25.9,621.0,-1.0,32.2
21821,25.7,620.0,-1.0,32.2
21822,25.6,616.0,-1.0,32.2
21823,25.7,616.0,-1.0,32.2
21824,25.6,614.0,-1.0,32.1
21825,25.6,612.0,-1.0,32.2
21826,25.7,613.0,-1.0,32.0
21827,25.8,613.0,-1.0,31.8
21828,25.9,613.0,-1.0,31.6
21829,25.8,613.0,-1.0,31.7
21830,25.6,609.0,-1.0,31.8
21831,25.4,604.0,-1.0,32.0
21832,25.7,606.0,-1.0,32.0
21833,25.9,610.0,-1.0,32.2
21834,26.0,609.0,-1.0,32.0
21835,26.0,608.0,-1.0,32.0
21836,26.1,609.0,-1.0,31.9
21837,26.0,607.0,-1.0,31.9
21838,25.9,602.0,-1.0,31.9
21839,26.1,605.0,-1.0,31.9
21840,26.2,608.0,-1.0,31.9
21841,26.5,609.0,-1.0,31.6
21842,26.4,609.0,-1.0,31.1
21843,26.4,608.0,-1.0,30.9
21844,26.4,606.0,-1.0,30.8
21845,26.3,605.0,-1.0,30.3
